tax_id,superkingdom,kingdom,phylum,class,subclass,order,family,genus,species
670894,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670897,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670899,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670904,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
670905,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
671074,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio mimicus
671076,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio mimicus
672161,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
673266,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
673519,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio harveyi
675512,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675513,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675514,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675515,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675516,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675517,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675518,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675519,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675520,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675521,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675522,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
675810,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,
675811,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio furnissii
675820,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio mimicus
679188,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus
679193,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acnes
679194,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acnes
679195,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acnes
679196,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri
679202,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
679204,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
679205,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
679206,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
679207,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
679896,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudotuberculosis
679936,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,Sulfobacillus acidophilus
681288,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
681645,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudotuberculosis
682147,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis
682148,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis
683082,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
683219,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptomycetales,Streptomycetaceae,Streptomyces,
683837,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria seeligeri
684738,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis
684950,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
685038,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
685039,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
686659,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acnes
686660,Bacteria,,Firmicutes,Negativicutes,,Selenomonadales,Veillonellaceae,Veillonella,Veillonella parvula
691336,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
691338,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
691437,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Geobacillus,
692420,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens
693216,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Cronobacter,Cronobacter turicensis
693745,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
693748,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,
693750,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,
693970,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
693971,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
693973,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
693974,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella baltica
693978,Bacteria,,Bacteroidetes,Flavobacteriia,,Flavobacteriales,Flavobacteriaceae,Riemerella,Riemerella anatipestifer
693982,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti
693985,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi
695560,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus
695562,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus
696406,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
696749,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii
698936,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti
698962,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698963,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698965,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698966,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698967,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698968,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698969,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698970,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698971,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698972,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
698973,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae
699185,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
699186,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
701177,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
702443,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus
702446,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus
702447,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens
702452,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria seeligeri
702455,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria innocua
702456,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria innocua
702459,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum
703339,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
703352,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella melitensis
703612,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis
707183,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
707184,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
707185,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
707186,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
707187,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
707232,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter haemolyticus
707235,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
707241,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti
710127,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma gallisepticum
710128,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma gallisepticum
712961,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius
713600,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
713601,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
713602,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
713603,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
713604,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei
714359,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis
714962,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
716540,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia amylovora
717522,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium bovis
717961,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminiclostridium,[Eubacterium] siraeum
718219,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis
718251,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda
718271,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
722911,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum
742013,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Comamonadaceae,Delftia,
742741,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium] symbiosum
742820,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus
745015,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745017,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745018,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745019,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745020,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745021,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
745022,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
746361,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis
748280,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Chromobacteriaceae,Pseudogulbenkiania,
749219,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella catarrhalis
749489,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749490,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749491,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749492,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749493,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749494,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749495,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749496,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749497,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749498,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749499,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749500,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749501,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749502,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749503,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749504,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749505,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749506,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749507,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749508,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749509,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749510,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749511,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749512,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749513,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749514,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749515,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749516,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749517,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749518,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
749520,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749521,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749522,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749523,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749524,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749525,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium
749529,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749530,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749536,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749539,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749541,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749542,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
749551,Bacteria,,Firmicutes,Negativicutes,,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas artemidis
749949,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
749950,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
749951,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
